Time,Latitude,Longitude,Range,CorrectedRange,LLH,CorrectedLLH,OrthometricHeight
596146814.3201516,52.384297,13.665797999999999,810390.6218,810388.1896,72.0870,71.9534,32.0912
596146814.3695843,52.387145999999994,13.664416,810391.2941,810388.8619,72.0392,71.9056,32.0512
598479609.6860919,52.377683,13.67567,810512.0504,810509.6582,72.1702,72.0350,32.1618
598479609.7355373,52.380531999999995,13.674287999999999,810512.5875,810510.1953,72.2647,72.1295,32.2643
598479609.7849829,52.383381,13.672906999999999,810513.3542,810510.9619,72.1298,71.9945,32.1374
598479609.8344283,52.38623,13.671524999999999,810513.9380,810511.5457,72.1776,72.0423,32.1932
598479609.8838739,52.389078999999995,13.670142,810514.6581,810512.2658,72.0891,71.9539,32.1128
600812413.4343922,52.372377,13.667221,810697.0032,810694.6727,70.6482,70.5935,30.6932
600812413.483851,52.375226999999995,13.665837999999999,810696.7705,810694.4400,71.5089,71.4542,31.5617
600812413.5333099,52.378076,13.664455,810696.8382,810694.5077,72.0691,72.0144,32.1296
600812413.5827813,52.380927,13.663072,810697.5002,810695.1697,72.0352,71.9805,32.1035
600812413.6322398,52.383776,13.661688,810698.0724,810695.7420,72.0908,72.0361,32.1670
600812413.681711,52.386626,13.660304,810699.0226,810696.6922,71.7687,71.7140,31.8527
600812413.731169,52.389475999999995,13.65892,810699.2727,810696.9423,72.1465,72.0918,32.2383
603145214.6951778,52.370290999999995,13.672996,810647.2180,810644.8665,72.1162,72.1463,32.2448
603145214.7446365,52.37314,13.671612999999999,810648.8057,810646.4543,71.1454,71.1756,31.2822
603145214.7941074,52.375991,13.670231,810648.7242,810646.3728,71.8440,71.8741,31.9889
603145214.8435657,52.37884,13.668847999999999,810649.2714,810646.9200,71.9138,71.9439,32.0668
603145214.8930113,52.381688999999994,13.667466,810649.8747,810647.5233,71.9273,71.9574,32.0883
603145214.9424696,52.384539,13.666082999999999,810650.5306,810648.1793,71.8883,71.9184,32.0575
603145214.9919279,52.387387999999994,13.6647,810651.6863,810649.3350,71.3495,71.3796,31.5268
605478012.4197898,52.381167999999995,13.674738999999999,810419.1638,810416.7995,71.8297,71.8963,32.0341
605478012.4692352,52.384017,13.673357,810419.6797,810417.3155,71.9288,71.9954,32.1411
605478012.5186803,52.386866,13.671975,810420.3298,810417.9656,71.8939,71.9605,32.1140
605478012.568126,52.389714999999995,13.670593,810422.0542,810419.6901,70.7845,70.8511,31.0125
607810817.0137057,52.372426,13.66171,810371.7586,810369.3552,72.0276,72.0721,32.1662
607810817.0631397,52.375274999999995,13.660328,810372.3357,810369.9322,72.0762,72.1207,32.2224
607810817.1125724,52.378122999999995,13.658945,810373.0094,810370.6059,72.0281,72.0726,32.1821
607810817.1620181,52.380972,13.657561999999999,810373.6855,810371.2820,71.9777,72.0222,32.1395
607810817.2114635,52.383821,13.656177999999999,810374.2227,810371.8191,72.0663,72.1108,32.2357
610143620.3955991,52.371914,13.664572999999999,810539.1010,810536.7000,70.8506,70.8488,30.9440
610143620.4450448,52.374762999999994,13.66319,810538.5463,810536.1454,72.0333,72.0315,32.1345
610143620.4944901,52.377612,13.661807999999999,810539.1965,810536.7957,72.0111,72.0093,32.1201
610143620.5439358,52.380461,13.660425,810539.8846,810537.4839,71.9510,71.9492,32.0678
610143620.593394,52.383309999999994,13.659042,810540.6646,810538.2640,71.7992,71.7974,31.9238
610143620.6428394,52.386159,13.657658999999999,810541.4509,810539.0504,71.6408,71.6390,31.7732
610143620.6922851,52.389008,13.656276,810541.7673,810539.3669,71.9524,71.9507,32.0926
612476420.4388926,52.370647,13.672125,810599.9604,810597.5651,72.1703,72.1536,32.2529
612476420.4883513,52.373497,13.670743,810601.6108,810599.2155,71.1389,71.1221,31.2294
612476420.5377972,52.376346,13.669360999999999,810601.3154,810598.9202,72.0531,72.0364,32.1515
612476420.587256,52.379196,13.667978,810601.9048,810599.5096,72.0827,72.0659,32.1889
612476420.6367021,52.382044,13.666596,810602.5741,810600.1790,72.0322,72.0155,32.1463
612476420.6861608,52.384893999999996,13.665213,810603.7338,810601.3388,71.4914,71.4747,31.6135
612476420.7356069,52.387743,13.663829999999999,810604.6769,810602.2819,71.1671,71.1504,31.2970
614809219.7523413,52.373832,13.674928,810439.7896,810437.2975,69.5793,69.5975,29.7104
614809219.801774,52.37668,13.673547,810438.0199,810435.5277,71.9625,71.9807,32.1017
614809219.8512194,52.379529,13.672163999999999,810438.6153,810436.1231,71.9806,71.9988,32.1280
614809219.900665,52.382377999999996,13.670781999999999,810439.3659,810436.8737,71.8436,71.8618,31.9992
614809219.9501104,52.385227,13.6694,810440.3336,810437.8413,71.4895,71.5077,31.6531
614809219.9995561,52.388076999999996,13.668016999999999,810441.2187,810438.7264,71.2179,71.2361,31.3897
617142018.9391503,52.371911,13.675431,810291.7400,810289.1565,72.0998,72.1625,32.2703
617142018.9885831,52.374759999999995,13.67405,810292.8777,810290.2942,71.5825,71.6451,31.7614
617142019.0380168,52.377607999999995,13.672668,810293.1381,810290.5545,71.9425,72.0051,32.1292
617142019.0874369,52.380455999999995,13.671287,810293.7938,810291.2101,71.9070,71.9695,32.1014
617142019.1368697,52.383303999999995,13.669905,810294.4972,810291.9135,71.8239,71.8865,32.0261
617142019.1863024,52.386153,13.668522999999999,810295.2154,810292.6316,71.7261,71.7887,31.9360
617142019.2357352,52.389001,13.667140999999999,810296.4195,810293.8356,71.1424,71.2050,31.3600
619474815.6478093,52.379630999999996,13.675889999999999,810404.5250,810401.9965,71.8932,71.9618,32.0955
619474815.6972549,52.382481,13.674508,810405.1195,810402.5910,71.9282,71.9968,32.1385
619474815.7466881,52.385329,13.673127,810405.7877,810403.2593,71.8892,71.9579,32.1075
619474815.7961214,52.388177,13.671745,810406.4923,810403.9639,71.8139,71.8825,32.0402
621807616.4141686,52.370155,13.662847,810632.7787,810630.3361,71.0511,71.0773,31.1646
621807616.4636273,52.373003999999995,13.661463999999999,810632.4146,810629.9720,72.0435,72.0697,32.1648
621807616.5130734,52.375853,13.660081,810633.0197,810630.5771,72.0664,72.0926,32.1955
621807616.5625322,52.378702,13.658698,810633.7187,810631.2761,71.9957,72.0219,32.1326
621807616.6120036,52.381553,13.657314,810634.3866,810631.9440,71.9562,71.9824,32.1009
624140418.4560685,52.371064,13.665258,810641.0582,810638.5744,70.7095,70.6806,30.7735
624140418.505527,52.373914,13.663874999999999,810640.2032,810637.7195,72.1823,72.1535,32.2542
624140418.5549722,52.376763,13.662493,810640.9123,810638.4287,72.0908,72.0620,32.1706
624140418.6044433,52.379613,13.661109,810641.5522,810639.0686,72.0690,72.0402,32.1566
624140418.6538887,52.382462,13.659726,810642.2854,810639.8019,71.9534,71.9246,32.0489
624140418.703347,52.385310999999994,13.658342999999999,810643.2527,810640.7692,71.6039,71.5751,31.7071
624140418.7528052,52.388161,13.65696,810643.7911,810641.3077,71.6832,71.6544,31.7943
626473217.2486367,52.372585,13.66922,810437.4040,810435.0240,70.8456,70.7988,30.9020
626473217.2980824,52.375434,13.667838,810436.7132,810434.3332,72.1530,72.1063,32.2172
626473217.347528,52.378282999999996,13.666456,810437.3933,810435.0133,72.0894,72.0427,32.1613
626473217.3969734,52.381132,13.665073,810438.0362,810435.6562,72.0630,72.0163,32.1427
626473217.4464061,52.383981,13.663691,810438.6262,810436.2462,72.0894,72.0427,32.1769
626473217.4958518,52.386829999999996,13.662308999999999,810439.5730,810437.1930,71.7591,71.7124,31.8543
626473217.5452971,52.389679,13.660926,810440.0975,810437.7174,71.8512,71.8044,31.9541
628806013.1204994,52.372471,13.675225,810369.7059,810367.3108,72.1711,72.1541,32.2642
628806013.1699326,52.375319999999995,13.673843,810370.4020,810368.0069,72.1023,72.0853,32.2031
628806013.2193532,52.378167,13.672462999999999,810371.0892,810368.6941,72.0423,72.0253,32.1509
628806013.2687864,52.381015999999995,13.671081,810371.7511,810369.3561,72.0077,71.9907,32.1241
628806013.3182197,52.383863999999996,13.669699999999999,810372.2997,810369.9047,72.0864,72.0694,32.2105
628806013.3676524,52.386713,13.668318,810372.9993,810370.6043,72.0141,71.9971,32.1459
628806013.4170852,52.389561,13.666936,810375.2869,810372.8920,70.3537,70.3367,30.4933
631138815.1915774,52.370967,13.665123999999999,810581.4321,810579.0339,71.0761,71.0956,31.1888
631138815.2410231,52.373815,13.663741,810581.6911,810579.2929,71.4514,71.4709,31.5718
