Time,Latitude,Longitude,Range,CorrectedRange,LLH,CorrectedLLH,OrthometricHeight
619474816.7354376,52.442299999999996,13.645461,810419.8493,810417.3214,70.4124,70.4810,30.7843
619474816.784883,52.445147999999996,13.644076,810419.9217,810417.3938,70.9693,71.0379,31.3488
621807617.4032733,52.427138,13.635157999999999,810644.5018,810642.0588,71.8905,71.9167,32.1585
621807617.4527316,52.429987999999994,13.633771999999999,810645.1615,810642.7185,71.8588,71.8851,32.1345
621807617.502177,52.432835999999995,13.632385999999999,810645.8069,810643.3638,71.8414,71.8676,32.1247
621807617.5516481,52.435686,13.631,810646.3746,810643.9315,71.9019,71.9282,32.1929
621807617.6011064,52.438534999999995,13.629612999999999,810647.0360,810644.5929,71.8685,71.8948,32.1672
621807617.6505518,52.441384,13.628226999999999,810647.7017,810645.2585,71.8307,71.8570,32.1369
624140419.445188,52.42805,13.637576,810652.0763,810649.5929,72.0463,72.0177,32.2653
624140419.4946463,52.430899,13.63619,810652.9329,810650.4495,71.8074,71.7788,32.0341
624140419.5441046,52.433749,13.634803999999999,810653.7457,810651.2622,71.6124,71.5838,31.8466
624140419.5935755,52.436599,13.633417999999999,810654.3467,810651.8632,71.6292,71.6006,31.8711
624140419.6430337,52.439448,13.632031999999999,810654.9317,810652.4481,71.6620,71.6334,31.9115
624140419.692492,52.442296999999996,13.630645999999999,810655.2490,810652.7654,71.9623,71.9337,32.2194
624140419.7419503,52.445146,13.629259,810655.8729,810653.3893,71.9560,71.9275,32.2208
626473218.2374823,52.429559999999995,13.641553,810449.5958,810447.2156,70.9823,70.9356,31.1928
626473218.2869155,52.432407999999995,13.640169,810453.8066,810451.4264,67.3878,67.3412,27.6059
626473218.3363614,52.435257,13.638784,810454.6590,810452.2788,67.1517,67.1051,27.3773
626473218.3857949,52.438105,13.637399,810454.9942,810452.6139,67.4328,67.3861,27.6659
626473218.4352281,52.440953,13.636014,810451.3884,810449.0081,71.6548,71.6082,31.8954
626473218.4846742,52.443802,13.634628,810451.7725,810449.3922,71.8870,71.8404,32.1352
626473218.5341201,52.446650999999996,13.633242,810452.7990,810450.4187,71.4768,71.4302,31.7325
628806014.109196,52.42944,13.647573999999999,810382.5275,810380.1330,71.8946,71.8776,32.1420
628806014.1586287,52.432288,13.646189999999999,810383.0964,810380.7020,71.9528,71.9358,32.2076
628806014.2080615,52.435137,13.644805,810383.7758,810381.3814,71.9005,71.8835,32.1627
628806014.2574942,52.437985,13.643421,810384.4305,810382.0362,71.8729,71.8559,32.1426
628806014.3069398,52.440833999999995,13.642036,810384.9907,810382.5965,71.9399,71.9230,32.2170
628806014.3563855,52.443683,13.640651,810385.6609,810383.2667,71.8970,71.8800,32.1815
628806014.4058182,52.446531,13.639266,810386.3243,810383.9302,71.8606,71.8437,32.1526
631138816.1806438,52.427949,13.637436,810599.8103,810597.4122,65.3852,65.4046,25.6517
631138816.2300894,52.430797999999996,13.63605,810594.1506,810591.7525,71.6791,71.6985,31.9532
631138816.2795477,52.433647,13.634663,810594.8474,810592.4493,71.6166,71.6360,31.8982
631138816.3289931,52.436496,13.633277,810595.4652,810593.0671,71.6329,71.6523,31.9220
631138816.3784513,52.439344999999996,13.631891,810595.9306,810593.5324,71.8019,71.8212,32.0985
631138816.427897,52.442192999999996,13.630504,810596.4425,810594.0443,71.9242,71.9435,32.2283
